dataset,match_id,slug,source_url,start_date,team1,team2,map_number,map_name,status,winner,loser,winner_score,loser_score,rounds_count,begin_at,veto_sequence,veto_source_note
blast_austin_major_2025,89011,pain-gaming-vs-nemiga-07-06-2025,https://bo3.gg/matches/pain-gaming-vs-nemiga-07-06-2025,2025-06-07T17:00:00.000+00:00,paiN,Nemiga,1,de_dust2,finished,paiN Gaming,Nemiga,13,7,20,2025-06-07T17:00:13.000+00:00,Nemiga remove Nuke | Nemiga remove Mirage | paiN remove Ancient | paiN remove Inferno | paiN remove Train | Nemiga remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89012,mibr-vs-legacy-br-07-06-2025,https://bo3.gg/matches/mibr-vs-legacy-br-07-06-2025,2025-06-07T17:30:00.000+00:00,MIBR,Legacy,1,de_nuke,finished,MIBR,Legacy,7,5,12,2025-06-07T17:31:51.000+00:00,Legacy remove Train | Legacy remove Ancient | MIBR remove Dust2 | MIBR remove Mirage | MIBR remove Inferno | Legacy remove Anubis | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89013,m80-cs-go-vs-tyloo-cs-go-07-06-2025,https://bo3.gg/matches/m80-cs-go-vs-tyloo-cs-go-07-06-2025,2025-06-07T17:57:26.000+00:00,M80,TYLOO,1,de_train,finished,Tyloo,M80,13,9,22,2025-06-07T17:57:26.000+00:00,TYLOO remove Dust2 | TYLOO remove Ancient | M80 remove Nuke | M80 remove Inferno | M80 remove Mirage | TYLOO remove Anubis | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89014,virtus-pro-vs-b8-07-06-2025,https://bo3.gg/matches/virtus-pro-vs-b8-07-06-2025,2025-06-07T19:30:00.000+00:00,Virtus.pro,B8,1,de_inferno,finished,Virtus!Pro,B8,13,3,16,2025-06-07T19:35:27.000+00:00,B8 remove Dust2 | B8 remove Anubis | Virtus.pro remove Ancient | Virtus.pro remove Mirage | Virtus.pro remove Nuke | B8 remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89015,pain-gaming-vs-furia-07-06-2025,https://bo3.gg/matches/pain-gaming-vs-furia-07-06-2025,2025-06-07T19:30:00.000+00:00,paiN,FURIA,1,de_dust2,finished,paiN Gaming,FURIA,13,11,24,2025-06-07T19:34:45.000+00:00,FURIA remove Mirage | FURIA remove Nuke | paiN remove Inferno | paiN remove Anubis | paiN remove Train | FURIA remove Ancient | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89016,3dmax-vs-legacy-br-07-06-2025,https://bo3.gg/matches/3dmax-vs-legacy-br-07-06-2025,2025-06-07T20:20:00.000+00:00,3DMAX,Legacy,1,de_inferno,finished,Legacy,3DMAX,13,7,20,2025-06-07T20:22:22.000+00:00,Legacy remove Train | Legacy remove Anubis | 3DMAX remove Mirage | 3DMAX remove Ancient | 3DMAX remove Nuke | Legacy remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89017,faze-vs-tyloo-cs-go-07-06-2025,https://bo3.gg/matches/faze-vs-tyloo-cs-go-07-06-2025,2025-06-07T20:40:00.000+00:00,FaZe,TYLOO,1,de_anubis,finished,FaZe Clan,Tyloo,13,5,18,2025-06-07T20:40:19.000+00:00,TYLOO remove Dust2 | TYLOO remove Ancient | FaZe remove Train | FaZe remove Inferno | FaZe remove Mirage | TYLOO remove Nuke | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89018,heroic-vs-betboom-team-07-06-2025,https://bo3.gg/matches/heroic-vs-betboom-team-07-06-2025,2025-06-07T21:20:00.000+00:00,HEROIC,BetBoom,1,de_mirage,finished,HEROIC,BetBoom,13,9,22,2025-06-07T21:21:43.000+00:00,BetBoom remove Dust2 | BetBoom remove Ancient | HEROIC remove Inferno | HEROIC remove Nuke | HEROIC remove Train | BetBoom remove Anubis | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89019,falcons-esports-vs-lynn-vision-07-06-2025,https://bo3.gg/matches/falcons-esports-vs-lynn-vision-07-06-2025,2025-06-07T21:30:00.000+00:00,Falcons,Lynn Vision,1,de_nuke,finished,Lynn Vision,Falcons,13,9,22,2025-06-07T21:31:08.000+00:00,Lynn Vision remove Mirage | Lynn Vision remove Ancient | Falcons remove Anubis | Falcons remove Dust2 | Falcons remove Inferno | Lynn Vision remove Train | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89021,m80-cs-go-vs-og-07-06-2025,https://bo3.gg/matches/m80-cs-go-vs-og-07-06-2025,2025-06-07T22:22:00.000+00:00,M80,OG,1,de_ancient,finished,M80,OG,16,13,29,2025-06-07T22:24:07.000+00:00,OG remove Train | OG remove Dust2 | M80 remove Anubis | M80 remove Nuke | M80 remove Inferno | OG remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89020,mibr-vs-nemiga-07-06-2025,https://bo3.gg/matches/mibr-vs-nemiga-07-06-2025,2025-06-07T22:34:42.000+00:00,MIBR,Nemiga,1,de_ancient,finished,Nemiga,MIBR,16,12,28,2025-06-07T22:34:42.000+00:00,Nemiga remove Anubis | Nemiga remove Nuke | MIBR remove Dust2 | MIBR remove Mirage | MIBR remove Inferno | Nemiga remove Train | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89022,3dmax-vs-nemiga-08-06-2025,https://bo3.gg/matches/3dmax-vs-nemiga-08-06-2025,2025-06-08T14:59:44.000+00:00,3DMAX,Nemiga,1,de_dust2,finished,3DMAX,Nemiga,13,11,24,2025-06-08T14:59:44.000+00:00,3DMAX remove Mirage | 3DMAX remove Ancient | Nemiga remove Nuke | Nemiga remove Inferno | Nemiga remove Anubis | 3DMAX remove Train | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89023,tyloo-cs-go-vs-lynn-vision-08-06-2025,https://bo3.gg/matches/tyloo-cs-go-vs-lynn-vision-08-06-2025,2025-06-08T15:00:00.000+00:00,TYLOO,Lynn Vision,1,de_anubis,finished,Lynn Vision,Tyloo,13,5,18,2025-06-08T15:01:49.000+00:00,Lynn Vision remove Mirage | Lynn Vision remove Inferno | TYLOO remove Dust2 | TYLOO remove Ancient | TYLOO remove Nuke | Lynn Vision remove Train | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89024,furia-vs-m80-cs-go-08-06-2025,https://bo3.gg/matches/furia-vs-m80-cs-go-08-06-2025,2025-06-08T15:55:00.000+00:00,FURIA,M80,1,de_dust2,finished,FURIA,M80,13,8,21,2025-06-08T15:55:08.000+00:00,M80 remove Nuke | M80 remove Anubis | FURIA remove Ancient | FURIA remove Mirage | FURIA remove Inferno | M80 remove Train | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89025,b8-vs-heroic-08-06-2025,https://bo3.gg/matches/b8-vs-heroic-08-06-2025,2025-06-08T16:00:00.000+00:00,B8,HEROIC,1,de_dust2,finished,B8,HEROIC,13,10,23,2025-06-08T16:02:37.000+00:00,HEROIC remove Inferno | HEROIC remove Mirage | B8 remove Train | B8 remove Nuke | B8 remove Anubis | HEROIC remove Ancient | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89027,faze-vs-legacy-br-08-06-2025,https://bo3.gg/matches/faze-vs-legacy-br-08-06-2025,2025-06-08T16:53:53.000+00:00,FaZe,Legacy,1,de_mirage,finished,Legacy,FaZe Clan,13,7,20,2025-06-08T16:53:53.000+00:00,Legacy remove Train | FaZe remove Inferno | Legacy pick Mirage | FaZe pick Dust2 | FaZe remove Ancient | Legacy remove Anubis | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89027,faze-vs-legacy-br-08-06-2025,https://bo3.gg/matches/faze-vs-legacy-br-08-06-2025,2025-06-08T16:53:53.000+00:00,FaZe,Legacy,2,de_dust2,finished,Legacy,FaZe Clan,13,11,24,2025-06-08T17:51:56.000+00:00,Legacy remove Train | FaZe remove Inferno | Legacy pick Mirage | FaZe pick Dust2 | FaZe remove Ancient | Legacy remove Anubis | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89026,pain-gaming-vs-virtus-pro-08-06-2025,https://bo3.gg/matches/pain-gaming-vs-virtus-pro-08-06-2025,2025-06-08T17:10:00.000+00:00,paiN,Virtus.pro,1,de_dust2,finished,Virtus!Pro,paiN Gaming,13,10,23,2025-06-08T17:16:29.000+00:00,Virtus.pro remove Nuke | paiN remove Train | Virtus.pro pick Dust2 | paiN pick Mirage | paiN remove Inferno | Virtus.pro remove Anubis | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89026,pain-gaming-vs-virtus-pro-08-06-2025,https://bo3.gg/matches/pain-gaming-vs-virtus-pro-08-06-2025,2025-06-08T17:10:00.000+00:00,paiN,Virtus.pro,2,de_mirage,finished,Virtus!Pro,paiN Gaming,16,13,29,2025-06-08T18:30:00.000+00:00,Virtus.pro remove Nuke | paiN remove Train | Virtus.pro pick Dust2 | paiN pick Mirage | paiN remove Inferno | Virtus.pro remove Anubis | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89028,og-vs-falcons-esports-08-06-2025,https://bo3.gg/matches/og-vs-falcons-esports-08-06-2025,2025-06-08T19:00:00.000+00:00,OG,Falcons,1,de_dust2,finished,OG,Falcons,13,11,24,2025-06-08T19:02:59.000+00:00,Falcons remove Anubis | OG remove Train | Falcons pick Dust2 | OG pick Nuke | OG remove Inferno | Falcons remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89028,og-vs-falcons-esports-08-06-2025,https://bo3.gg/matches/og-vs-falcons-esports-08-06-2025,2025-06-08T19:00:00.000+00:00,OG,Falcons,2,de_nuke,finished,Falcons,OG,13,10,23,2025-06-08T20:18:22.000+00:00,Falcons remove Anubis | OG remove Train | Falcons pick Dust2 | OG pick Nuke | OG remove Inferno | Falcons remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89028,og-vs-falcons-esports-08-06-2025,https://bo3.gg/matches/og-vs-falcons-esports-08-06-2025,2025-06-08T19:00:00.000+00:00,OG,Falcons,3,de_mirage,finished,Falcons,OG,13,6,19,2025-06-08T21:00:00.000+00:00,Falcons remove Anubis | OG remove Train | Falcons pick Dust2 | OG pick Nuke | OG remove Inferno | Falcons remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89029,mibr-vs-betboom-team-08-06-2025,https://bo3.gg/matches/mibr-vs-betboom-team-08-06-2025,2025-06-08T19:45:00.000+00:00,MIBR,BetBoom,1,de_train,finished,MIBR,BetBoom,13,11,24,2025-06-08T19:50:38.000+00:00,BetBoom remove Inferno | MIBR remove Dust2 | BetBoom pick Train | MIBR pick Anubis | MIBR remove Mirage | BetBoom remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89029,mibr-vs-betboom-team-08-06-2025,https://bo3.gg/matches/mibr-vs-betboom-team-08-06-2025,2025-06-08T19:45:00.000+00:00,MIBR,BetBoom,2,de_anubis,finished,MIBR,BetBoom,13,11,24,2025-06-08T21:00:00.000+00:00,BetBoom remove Inferno | MIBR remove Dust2 | BetBoom pick Train | MIBR pick Anubis | MIBR remove Mirage | BetBoom remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89030,nemiga-vs-m80-cs-go-09-06-2025,https://bo3.gg/matches/nemiga-vs-m80-cs-go-09-06-2025,2025-06-09T15:00:00.000+00:00,Nemiga,M80,1,de_ancient,finished,Nemiga,M80,13,11,24,2025-06-09T15:01:17.000+00:00,M80 remove Train | Nemiga remove Mirage | M80 pick Ancient | Nemiga pick Dust2 | Nemiga remove Anubis | M80 remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89030,nemiga-vs-m80-cs-go-09-06-2025,https://bo3.gg/matches/nemiga-vs-m80-cs-go-09-06-2025,2025-06-09T15:00:00.000+00:00,Nemiga,M80,2,de_dust2,finished,Nemiga,M80,13,2,15,2025-06-09T16:08:46.000+00:00,M80 remove Train | Nemiga remove Mirage | M80 pick Ancient | Nemiga pick Dust2 | Nemiga remove Anubis | M80 remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89031,tyloo-cs-go-vs-heroic-09-06-2025,https://bo3.gg/matches/tyloo-cs-go-vs-heroic-09-06-2025,2025-06-09T15:00:00.000+00:00,TYLOO,HEROIC,1,de_ancient,finished,Tyloo,HEROIC,16,12,28,2025-06-09T15:03:03.000+00:00,HEROIC remove Inferno | TYLOO remove Dust2 | HEROIC pick Ancient | TYLOO pick Mirage | TYLOO remove Anubis | HEROIC remove Nuke | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89031,tyloo-cs-go-vs-heroic-09-06-2025,https://bo3.gg/matches/tyloo-cs-go-vs-heroic-09-06-2025,2025-06-09T15:00:00.000+00:00,TYLOO,HEROIC,2,de_mirage,finished,HEROIC,Tyloo,13,10,23,2025-06-09T16:21:57.000+00:00,HEROIC remove Inferno | TYLOO remove Dust2 | HEROIC pick Ancient | TYLOO pick Mirage | TYLOO remove Anubis | HEROIC remove Nuke | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89031,tyloo-cs-go-vs-heroic-09-06-2025,https://bo3.gg/matches/tyloo-cs-go-vs-heroic-09-06-2025,2025-06-09T15:00:00.000+00:00,TYLOO,HEROIC,3,de_train,finished,HEROIC,Tyloo,13,10,23,2025-06-09T17:20:00.000+00:00,HEROIC remove Inferno | TYLOO remove Dust2 | HEROIC pick Ancient | TYLOO pick Mirage | TYLOO remove Anubis | HEROIC remove Nuke | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89032,pain-gaming-vs-lynn-vision-09-06-2025,https://bo3.gg/matches/pain-gaming-vs-lynn-vision-09-06-2025,2025-06-09T16:50:00.000+00:00,paiN,Lynn Vision,1,de_dust2,finished,paiN Gaming,Lynn Vision,13,8,21,2025-06-09T16:52:58.000+00:00,Lynn Vision remove Mirage | paiN remove Train | Lynn Vision pick Dust2 | paiN pick Nuke | paiN remove Ancient | Lynn Vision remove Inferno | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89032,pain-gaming-vs-lynn-vision-09-06-2025,https://bo3.gg/matches/pain-gaming-vs-lynn-vision-09-06-2025,2025-06-09T16:50:00.000+00:00,paiN,Lynn Vision,2,de_nuke,finished,paiN Gaming,Lynn Vision,13,4,17,2025-06-09T17:58:33.000+00:00,Lynn Vision remove Mirage | paiN remove Train | Lynn Vision pick Dust2 | paiN pick Nuke | paiN remove Ancient | Lynn Vision remove Inferno | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89033,falcons-esports-vs-mibr-09-06-2025,https://bo3.gg/matches/falcons-esports-vs-mibr-09-06-2025,2025-06-09T18:35:00.000+00:00,Falcons,MIBR,1,de_ancient,finished,Falcons,MIBR,13,6,19,2025-06-09T18:39:17.000+00:00,MIBR remove Dust2 | Falcons remove Anubis | MIBR pick Ancient | Falcons pick Nuke | Falcons remove Mirage | MIBR remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89033,falcons-esports-vs-mibr-09-06-2025,https://bo3.gg/matches/falcons-esports-vs-mibr-09-06-2025,2025-06-09T18:35:00.000+00:00,Falcons,MIBR,2,de_nuke,finished,MIBR,Falcons,13,9,22,2025-06-09T19:38:54.000+00:00,MIBR remove Dust2 | Falcons remove Anubis | MIBR pick Ancient | Falcons pick Nuke | Falcons remove Mirage | MIBR remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89033,falcons-esports-vs-mibr-09-06-2025,https://bo3.gg/matches/falcons-esports-vs-mibr-09-06-2025,2025-06-09T18:35:00.000+00:00,Falcons,MIBR,3,de_inferno,finished,MIBR,Falcons,22,20,42,2025-06-09T20:44:31.000+00:00,MIBR remove Dust2 | Falcons remove Anubis | MIBR pick Ancient | Falcons pick Nuke | Falcons remove Mirage | MIBR remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89034,furia-vs-b8-09-06-2025,https://bo3.gg/matches/furia-vs-b8-09-06-2025,2025-06-09T18:43:56.000+00:00,FURIA,B8,1,de_mirage,finished,B8,FURIA,13,3,16,2025-06-09T18:43:56.000+00:00,B8 remove Nuke | FURIA remove Ancient | B8 pick Mirage | FURIA pick Train | FURIA remove Inferno | B8 remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89034,furia-vs-b8-09-06-2025,https://bo3.gg/matches/furia-vs-b8-09-06-2025,2025-06-09T18:43:56.000+00:00,FURIA,B8,2,de_train,finished,FURIA,B8,13,6,19,2025-06-09T19:35:26.000+00:00,B8 remove Nuke | FURIA remove Ancient | B8 pick Mirage | FURIA pick Train | FURIA remove Inferno | B8 remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89034,furia-vs-b8-09-06-2025,https://bo3.gg/matches/furia-vs-b8-09-06-2025,2025-06-09T18:43:56.000+00:00,FURIA,B8,3,de_dust2,finished,FURIA,B8,13,7,20,2025-06-09T20:26:50.000+00:00,B8 remove Nuke | FURIA remove Ancient | B8 pick Mirage | FURIA pick Train | FURIA remove Inferno | B8 remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89035,faze-vs-3dmax-09-06-2025,https://bo3.gg/matches/faze-vs-3dmax-09-06-2025,2025-06-09T22:40:00.000+00:00,FaZe,3DMAX,1,de_nuke,finished,3DMAX,FaZe Clan,13,8,21,2025-06-09T22:42:18.000+00:00,FaZe remove Train | 3DMAX remove Mirage | FaZe pick Nuke | 3DMAX pick Inferno | 3DMAX remove Ancient | FaZe remove Dust2 | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89035,faze-vs-3dmax-09-06-2025,https://bo3.gg/matches/faze-vs-3dmax-09-06-2025,2025-06-09T22:40:00.000+00:00,FaZe,3DMAX,2,de_inferno,finished,3DMAX,FaZe Clan,13,9,22,2025-06-09T23:47:26.000+00:00,FaZe remove Train | 3DMAX remove Mirage | FaZe pick Nuke | 3DMAX pick Inferno | 3DMAX remove Ancient | FaZe remove Dust2 | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89036,nemiga-vs-heroic-10-06-2025,https://bo3.gg/matches/nemiga-vs-heroic-10-06-2025,2025-06-10T15:00:00.000+00:00,Nemiga,HEROIC,1,de_mirage,finished,Nemiga,HEROIC,13,11,24,2025-06-10T15:04:02.000+00:00,HEROIC remove Inferno | Nemiga remove Nuke | HEROIC pick Mirage | Nemiga pick Dust2 | Nemiga remove Anubis | HEROIC remove Ancient | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89036,nemiga-vs-heroic-10-06-2025,https://bo3.gg/matches/nemiga-vs-heroic-10-06-2025,2025-06-10T15:00:00.000+00:00,Nemiga,HEROIC,2,de_dust2,finished,Nemiga,HEROIC,13,9,22,2025-06-10T16:14:36.000+00:00,HEROIC remove Inferno | Nemiga remove Nuke | HEROIC pick Mirage | Nemiga pick Dust2 | Nemiga remove Anubis | HEROIC remove Ancient | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89037,b8-vs-lynn-vision-10-06-2025,https://bo3.gg/matches/b8-vs-lynn-vision-10-06-2025,2025-06-10T17:30:00.000+00:00,B8,Lynn Vision,1,de_dust2,finished,Lynn Vision,B8,13,2,15,2025-06-10T17:34:32.000+00:00,Lynn Vision remove Mirage | B8 remove Nuke | Lynn Vision pick Dust2 | B8 pick Ancient | B8 remove Train | Lynn Vision remove Inferno | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89037,b8-vs-lynn-vision-10-06-2025,https://bo3.gg/matches/b8-vs-lynn-vision-10-06-2025,2025-06-10T17:30:00.000+00:00,B8,Lynn Vision,2,de_ancient,finished,B8,Lynn Vision,13,9,22,2025-06-10T18:20:44.000+00:00,Lynn Vision remove Mirage | B8 remove Nuke | Lynn Vision pick Dust2 | B8 pick Ancient | B8 remove Train | Lynn Vision remove Inferno | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89037,b8-vs-lynn-vision-10-06-2025,https://bo3.gg/matches/b8-vs-lynn-vision-10-06-2025,2025-06-10T17:30:00.000+00:00,B8,Lynn Vision,3,de_anubis,finished,Lynn Vision,B8,13,7,20,2025-06-10T19:05:00.000+00:00,Lynn Vision remove Mirage | B8 remove Nuke | Lynn Vision pick Dust2 | B8 pick Ancient | B8 remove Train | Lynn Vision remove Inferno | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89038,faze-vs-mibr-10-06-2025,https://bo3.gg/matches/faze-vs-mibr-10-06-2025,2025-06-10T20:30:00.000+00:00,FaZe,MIBR,1,de_anubis,finished,FaZe Clan,MIBR,13,4,17,2025-06-10T20:36:12.000+00:00,MIBR remove Dust2 | FaZe remove Train | MIBR pick Anubis | FaZe pick Ancient | FaZe remove Inferno | MIBR remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89038,faze-vs-mibr-10-06-2025,https://bo3.gg/matches/faze-vs-mibr-10-06-2025,2025-06-10T20:30:00.000+00:00,FaZe,MIBR,2,de_ancient,finished,FaZe Clan,MIBR,16,12,28,2025-06-10T21:31:26.000+00:00,MIBR remove Dust2 | FaZe remove Train | MIBR pick Anubis | FaZe pick Ancient | FaZe remove Inferno | MIBR remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89039,vitality-vs-legacy-br-12-06-2025,https://bo3.gg/matches/vitality-vs-legacy-br-12-06-2025,2025-06-12T15:00:00.000+00:00,Vitality,Legacy,1,de_inferno,finished,Legacy,Vitality,13,3,16,2025-06-12T15:03:25.000+00:00,Legacy remove Train | Legacy remove Nuke | Vitality remove Ancient | Vitality remove Mirage | Vitality remove Anubis | Legacy remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89040,mousesports-vs-virtus-pro-12-06-2025,https://bo3.gg/matches/mousesports-vs-virtus-pro-12-06-2025,2025-06-12T15:00:00.000+00:00,MOUZ,Virtus.pro,1,de_mirage,finished,Virtus!Pro,MOUZ,13,10,23,2025-06-12T15:01:44.000+00:00,Virtus.pro remove Nuke | Virtus.pro remove Ancient | MOUZ remove Anubis | MOUZ remove Dust2 | MOUZ remove Inferno | Virtus.pro remove Train | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89042,spirit-vs-pain-gaming-12-06-2025,https://bo3.gg/matches/spirit-vs-pain-gaming-12-06-2025,2025-06-12T15:57:28.000+00:00,Spirit,paiN,1,de_dust2,finished,Team Spirit,paiN Gaming,13,3,16,2025-06-12T15:57:28.000+00:00,paiN remove Train | paiN remove Ancient | Spirit remove Inferno | Spirit remove Nuke | Spirit remove Anubis | paiN remove Mirage | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89041,g2-vs-3dmax-12-06-2025,https://bo3.gg/matches/g2-vs-3dmax-12-06-2025,2025-06-12T16:05:00.000+00:00,G2,3DMAX,1,de_nuke,finished,3DMAX,G2 Esports,13,5,18,2025-06-12T16:05:00.000+00:00,3DMAX remove Mirage | 3DMAX remove Ancient | G2 remove Anubis | G2 remove Train | G2 remove Dust2 | 3DMAX remove Inferno | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89044,aurora-gaming-vs-faze-12-06-2025,https://bo3.gg/matches/aurora-gaming-vs-faze-12-06-2025,2025-06-12T16:51:11.000+00:00,Aurora,FaZe,1,de_anubis,finished,Aurora,FaZe Clan,13,5,18,2025-06-12T16:51:11.000+00:00,FaZe remove Train | FaZe remove Mirage | Aurora remove Ancient | Aurora remove Nuke | Aurora remove Inferno | FaZe remove Dust2 | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89043,the-mongolz-vs-furia-12-06-2025,https://bo3.gg/matches/the-mongolz-vs-furia-12-06-2025,2025-06-12T17:03:55.000+00:00,The MongolZ,FURIA,1,de_inferno,finished,FURIA,The MongolZ,13,11,24,2025-06-12T17:03:55.000+00:00,FURIA remove Ancient | FURIA remove Mirage | The MongolZ remove Train | The MongolZ remove Anubis | The MongolZ remove Dust2 | FURIA remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89045,natus-vincere-vs-nemiga-12-06-2025,https://bo3.gg/matches/natus-vincere-vs-nemiga-12-06-2025,2025-06-12T17:49:13.000+00:00,Natus Vincere,Nemiga,1,de_train,finished,Natus Vincere,Nemiga,13,7,20,2025-06-12T17:49:13.000+00:00,Nemiga remove Nuke | Nemiga remove Mirage | Natus Vincere remove Dust2 | Natus Vincere remove Ancient | Natus Vincere remove Anubis | Nemiga remove Inferno | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89046,liquid-vs-lynn-vision-12-06-2025,https://bo3.gg/matches/liquid-vs-lynn-vision-12-06-2025,2025-06-12T18:12:04.000+00:00,Liquid,Lynn Vision,1,de_dust2,finished,Lynn Vision,Team Liquid,13,5,18,2025-06-12T18:12:04.000+00:00,Liquid remove Nuke | Liquid remove Train | Lynn Vision remove Mirage | Lynn Vision remove Ancient | Lynn Vision remove Anubis | Liquid remove Inferno | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89072,aurora-gaming-vs-furia-12-06-2025,https://bo3.gg/matches/aurora-gaming-vs-furia-12-06-2025,2025-06-12T19:35:00.000+00:00,Aurora,FURIA,1,de_dust2,finished,FURIA,Aurora,13,7,20,2025-06-12T19:37:32.000+00:00,FURIA remove Mirage | FURIA remove Anubis | Aurora remove Train | Aurora remove Nuke | Aurora remove Ancient | FURIA remove Inferno | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89073,virtus-pro-vs-legacy-br-12-06-2025,https://bo3.gg/matches/virtus-pro-vs-legacy-br-12-06-2025,2025-06-12T19:35:00.000+00:00,Virtus.pro,Legacy,1,de_ancient,finished,Virtus!Pro,Legacy,13,11,24,2025-06-12T19:38:41.000+00:00,Virtus.pro remove Nuke | Virtus.pro remove Inferno | Legacy remove Train | Legacy remove Dust2 | Legacy remove Anubis | Virtus.pro remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
