team,map,win_rate,maps_played,pick_rate,ban_rate,pistol_win_rate,first_kill_round_win_rate,first_death_round_win_rate,source
MIBR,Overpass,49.60,8,0.00,19.23,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
MOUZ,Ancient,72.88,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
MOUZ,Dust2,50.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
MOUZ,Inferno,36.93,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
MOUZ,Mirage,95.00,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
MOUZ,Nuke,92.74,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
MOUZ,Overpass,95.00,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Marsborne,Ancient,90.34,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Marsborne,Anubis,91.14,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Marsborne,Mirage,6.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Metizport,Inferno,12.02,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Metizport,Mirage,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Monte,Ancient,93.55,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Monte,Anubis,50.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Monte,Dust2,75.11,5,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Monte,Inferno,48.80,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Monte,Mirage,8.05,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Monte,Nuke,72.68,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NEXVOID,Ancient,89.54,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NEXVOID,Dust2,5.00,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NEXVOID,Inferno,6.85,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NEXVOID,Overpass,8.86,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NRG,Ancient,59.28,10,22.73,8.51,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NRG,Anubis,9.42,2,4.55,17.02,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NRG,Dust2,5.00,7,13.64,25.53,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NRG,Inferno,50.30,8,27.27,2.13,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NRG,Mirage,71.80,11,31.82,4.26,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NRG,Nuke,14.50,8,0.00,21.28,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
NRG,Overpass,5.00,3,0.00,21.28,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Natus Vincere,Ancient,50.79,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Natus Vincere,Anubis,90.34,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Natus Vincere,Dust2,93.54,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Natus Vincere,Inferno,64.93,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Natus Vincere,Mirage,93.53,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Natus Vincere,Nuke,92.30,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemesis,Ancient,63.60,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemesis,Inferno,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemesis,Mirage,48.37,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemesis,Nuke,5.66,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemiga,Ancient,50.40,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemiga,Anubis,9.66,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemiga,Dust2,88.74,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemiga,Mirage,95.00,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemiga,Nuke,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nemiga,Overpass,88.64,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ninjas in Pyjamas,Ancient,34.77,6,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ninjas in Pyjamas,Anubis,46.63,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ninjas in Pyjamas,Dust2,63.40,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ninjas in Pyjamas,Mirage,18.14,7,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ninjas in Pyjamas,Nuke,66.80,6,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nuclear TigeRES,Ancient,48.80,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nuclear TigeRES,Dust2,6.45,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Nuclear TigeRES,Nuke,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ODDIK,Ancient,51.60,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ODDIK,Anubis,6.45,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ODDIK,Inferno,49.60,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ODDIK,Nuke,11.36,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ODDIK,Overpass,7.25,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
OG,Ancient,91.14,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
OG,Dust2,12.22,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
OG,Inferno,92.74,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
OG,Overpass,48.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
PARIVISION,Ancient,49.20,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
PARIVISION,Dust2,34.00,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
PARIVISION,Inferno,49.60,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
PARIVISION,Mirage,7.26,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Passion UA,Dust2,92.75,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Passion UA,Inferno,92.75,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Passion UA,Mirage,5.00,5,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Passion UA,Nuke,33.23,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Passion UA,Overpass,40.68,5,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Phantom,Ancient,7.30,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Phantom,Dust2,5.00,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Phantom,Mirage,11.26,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Phantom,Nuke,88.14,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Phantom,Overpass,91.14,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
RED Canids,Ancient,35.51,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
RED Canids,Inferno,63.78,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
RED Canids,Mirage,6.05,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
RED Canids,Nuke,50.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Rare Atom,Ancient,34.27,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Rare Atom,Anubis,5.00,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Rare Atom,Dust2,11.36,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Rare Atom,Inferno,12.02,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Rare Atom,Mirage,5.00,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Rare Atom,Overpass,5.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SINNERS,Ancient,63.94,14,2.63,15.09,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SINNERS,Dust2,43.76,16,26.32,6.60,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SINNERS,Inferno,34.68,9,5.26,16.04,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SINNERS,Mirage,70.97,17,39.47,1.89,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SINNERS,Nuke,46.46,13,15.79,5.66,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SINNERS,Overpass,82.97,12,10.53,10.38,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SPARTA,Ancient,12.02,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SPARTA,Mirage,11.26,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sangal,Mirage,8.86,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sashi,Ancient,91.94,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sashi,Anubis,89.54,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sashi,Dust2,92.74,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sashi,Mirage,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sashi,Nuke,49.60,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sashi,Overpass,5.00,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SemperFi,Ancient,49.16,6,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SemperFi,Anubis,5.00,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SemperFi,Dust2,7.26,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SemperFi,Inferno,49.48,6,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
SemperFi,Mirage,91.94,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sharks,Ancient,37.04,11,15.15,9.52,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sharks,Anubis,94.27,3,9.09,6.35,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sharks,Inferno,50.59,10,30.30,12.70,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sharks,Mirage,43.96,7,3.03,11.11,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sharks,Nuke,74.10,15,42.42,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Sharks,Overpass,38.17,8,0.00,12.70,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ShindeN,Ancient,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ShindeN,Dust2,11.26,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ShindeN,Inferno,48.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ShindeN,Mirage,49.20,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ShindeN,Nuke,92.75,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ShindeN,Overpass,50.80,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Spirit,Ancient,93.55,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Spirit,Anubis,91.94,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Spirit,Dust2,88.74,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Spirit,Mirage,48.40,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Spirit,Nuke,90.34,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
THUNDER dOWNUNDER,Ancient,51.28,4,0.00,6.67,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
THUNDER dOWNUNDER,Anubis,93.15,2,25.00,13.33,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
THUNDER dOWNUNDER,Inferno,50.77,4,30.56,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
TYLOO,Ancient,31.36,13,0.00,16.18,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
TYLOO,Anubis,8.86,1,0.00,19.12,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
TYLOO,Inferno,69.06,10,35.48,2.94,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
TYLOO,Mirage,72.94,11,38.71,2.94,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
TYLOO,Nuke,76.93,5,6.45,10.29,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
TYLOO,Overpass,70.40,7,19.35,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
The Huns,Ancient,46.80,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
The Huns,Dust2,47.22,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
The Huns,Mirage,5.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
The Huns,Nuke,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
The MongolZ,Ancient,50.80,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
The MongolZ,Mirage,6.80,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
The MongolZ,Nuke,87.98,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Tricked,Mirage,88.64,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Tricked,Nuke,87.87,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ursa,Anubis,50.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ursa,Dust2,90.34,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ursa,Nuke,9.66,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Ursa,Overpass,9.66,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Vitality,Anubis,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Vitality,Dust2,91.14,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Vitality,Mirage,95.00,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Vitality,Nuke,8.86,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Vitality,Overpass,91.25,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Voca,Ancient,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Voca,Dust2,33.73,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Voca,Inferno,5.00,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Voca,Mirage,26.68,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Voca,Overpass,11.26,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
WW,Dust2,8.06,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
WW,Inferno,8.06,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Wildcard,Dust2,11.86,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Wildcard,Inferno,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Wildcard,Mirage,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Wildcard,Nuke,8.06,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
Wildcard,Overpass,88.74,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ex-RUBY,Ancient,5.00,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ex-RUBY,Dust2,91.60,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ex-RUBY,Nuke,8.86,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
ex-RUBY,Overpass,11.26,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
fnatic,Ancient,8.05,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
fnatic,Anubis,91.55,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
fnatic,Dust2,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
fnatic,Overpass,5.00,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
illwill,Anubis,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
illwill,Dust2,90.34,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
illwill,Mirage,5.00,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
illwill,Nuke,51.20,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
illwill,Overpass,10.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
magic,Ancient,90.75,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
magic,Dust2,48.40,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
magic,Inferno,92.74,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
magic,Mirage,27.60,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
magic,Overpass,53.20,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
paiN,Anubis,6.46,1,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
paiN,Dust2,35.20,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
paiN,Inferno,50.80,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
paiN,Mirage,64.93,3,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
paiN,Nuke,50.40,4,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
paiN,Overpass,94.35,2,0.00,0.00,,,,BO3 map results adjusted by VRS tier and CS2 scoreline quality
