dataset,match_id,slug,source_url,start_date,end_date,status,bo_type,tier,tier_rank,team1_id,team1,team1_rank_bo3,team1_vrs_rank,team1_vrs_points,team2_id,team2,team2_rank_bo3,team2_vrs_rank,team2_vrs_points,winner_team_id,winner,team1_score,team2_score,tournament_id,tournament,tournament_slug,veto_sequence,veto_source_note
blast_austin_major_2025,89012,mibr-vs-legacy-br-07-06-2025,https://bo3.gg/matches/mibr-vs-legacy-br-07-06-2025,2025-06-07T17:30:00.000+00:00,2025-06-07T18:23:21.089+00:00,finished,1,s,1,755,MIBR,27,,,8118,Legacy,14,,,8118,Legacy,0,1,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Legacy remove Train | Legacy remove Ancient | MIBR remove Dust2 | MIBR remove Mirage | MIBR remove Inferno | Legacy remove Anubis | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89013,m80-cs-go-vs-tyloo-cs-go-07-06-2025,https://bo3.gg/matches/m80-cs-go-vs-tyloo-cs-go-07-06-2025,2025-06-07T17:57:26.000+00:00,2025-06-07T18:46:55.063+00:00,finished,1,s,1,7430,M80,24,,,757,TYLOO,34,,,757,TYLOO,0,1,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,TYLOO remove Dust2 | TYLOO remove Ancient | M80 remove Nuke | M80 remove Inferno | M80 remove Mirage | TYLOO remove Anubis | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89014,virtus-pro-vs-b8-07-06-2025,https://bo3.gg/matches/virtus-pro-vs-b8-07-06-2025,2025-06-07T19:30:00.000+00:00,2025-06-07T20:12:23.569+00:00,finished,1,s,1,720,Virtus.pro,None,,,1539,B8,16,,,720,Virtus.pro,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,B8 remove Dust2 | B8 remove Anubis | Virtus.pro remove Ancient | Virtus.pro remove Mirage | Virtus.pro remove Nuke | B8 remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89015,pain-gaming-vs-furia-07-06-2025,https://bo3.gg/matches/pain-gaming-vs-furia-07-06-2025,2025-06-07T19:30:00.000+00:00,2025-06-07T20:32:50.451+00:00,finished,1,s,1,637,paiN,17,,,648,FURIA,10,,,637,paiN,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,FURIA remove Mirage | FURIA remove Nuke | paiN remove Inferno | paiN remove Anubis | paiN remove Train | FURIA remove Ancient | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89016,3dmax-vs-legacy-br-07-06-2025,https://bo3.gg/matches/3dmax-vs-legacy-br-07-06-2025,2025-06-07T20:20:00.000+00:00,2025-06-07T21:13:40.164+00:00,finished,1,s,1,696,3DMAX,15,,,8118,Legacy,14,,,8118,Legacy,0,1,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Legacy remove Train | Legacy remove Anubis | 3DMAX remove Mirage | 3DMAX remove Ancient | 3DMAX remove Nuke | Legacy remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89017,faze-vs-tyloo-cs-go-07-06-2025,https://bo3.gg/matches/faze-vs-tyloo-cs-go-07-06-2025,2025-06-07T20:40:00.000+00:00,2025-06-07T21:20:08.847+00:00,finished,1,s,1,791,FaZe,22,,,757,TYLOO,34,,,791,FaZe,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,TYLOO remove Dust2 | TYLOO remove Ancient | FaZe remove Train | FaZe remove Inferno | FaZe remove Mirage | TYLOO remove Nuke | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89018,heroic-vs-betboom-team-07-06-2025,https://bo3.gg/matches/heroic-vs-betboom-team-07-06-2025,2025-06-07T21:20:00.000+00:00,2025-06-07T22:11:35.773+00:00,finished,1,s,1,759,HEROIC,20,,,7498,BetBoom,21,,,759,HEROIC,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,BetBoom remove Dust2 | BetBoom remove Ancient | HEROIC remove Inferno | HEROIC remove Nuke | HEROIC remove Train | BetBoom remove Anubis | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89019,falcons-esports-vs-lynn-vision-07-06-2025,https://bo3.gg/matches/falcons-esports-vs-lynn-vision-07-06-2025,2025-06-07T21:30:00.000+00:00,2025-06-07T22:24:16.773+00:00,finished,1,s,1,2713,Falcons,3,,,476,Lynn Vision,49,,,476,Lynn Vision,0,1,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Lynn Vision remove Mirage | Lynn Vision remove Ancient | Falcons remove Anubis | Falcons remove Dust2 | Falcons remove Inferno | Lynn Vision remove Train | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89021,m80-cs-go-vs-og-07-06-2025,https://bo3.gg/matches/m80-cs-go-vs-og-07-06-2025,2025-06-07T22:22:00.000+00:00,2025-06-07T23:30:38.347+00:00,finished,1,s,1,7430,M80,24,,,395,OG,73,,,7430,M80,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,OG remove Train | OG remove Dust2 | M80 remove Anubis | M80 remove Nuke | M80 remove Inferno | OG remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89020,mibr-vs-nemiga-07-06-2025,https://bo3.gg/matches/mibr-vs-nemiga-07-06-2025,2025-06-07T22:34:42.000+00:00,2025-06-07T23:33:43.553+00:00,finished,1,s,1,755,MIBR,27,,,655,Nemiga,35,,,655,Nemiga,0,1,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Nemiga remove Anubis | Nemiga remove Nuke | MIBR remove Dust2 | MIBR remove Mirage | MIBR remove Inferno | Nemiga remove Train | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89022,3dmax-vs-nemiga-08-06-2025,https://bo3.gg/matches/3dmax-vs-nemiga-08-06-2025,2025-06-08T14:59:44.000+00:00,2025-06-08T15:52:18.224+00:00,finished,1,s,1,696,3DMAX,15,,,655,Nemiga,35,,,696,3DMAX,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,3DMAX remove Mirage | 3DMAX remove Ancient | Nemiga remove Nuke | Nemiga remove Inferno | Nemiga remove Anubis | 3DMAX remove Train | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89023,tyloo-cs-go-vs-lynn-vision-08-06-2025,https://bo3.gg/matches/tyloo-cs-go-vs-lynn-vision-08-06-2025,2025-06-08T15:00:00.000+00:00,2025-06-08T15:48:00.843+00:00,finished,1,s,1,757,TYLOO,34,,,476,Lynn Vision,49,,,476,Lynn Vision,0,1,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Lynn Vision remove Mirage | Lynn Vision remove Inferno | TYLOO remove Dust2 | TYLOO remove Ancient | TYLOO remove Nuke | Lynn Vision remove Train | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89024,furia-vs-m80-cs-go-08-06-2025,https://bo3.gg/matches/furia-vs-m80-cs-go-08-06-2025,2025-06-08T15:55:00.000+00:00,2025-06-08T16:41:45.222+00:00,finished,1,s,1,648,FURIA,10,,,7430,M80,24,,,648,FURIA,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,M80 remove Nuke | M80 remove Anubis | FURIA remove Ancient | FURIA remove Mirage | FURIA remove Inferno | M80 remove Train | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89025,b8-vs-heroic-08-06-2025,https://bo3.gg/matches/b8-vs-heroic-08-06-2025,2025-06-08T16:00:00.000+00:00,2025-06-08T16:55:06.000+00:00,finished,1,s,1,1539,B8,16,,,759,HEROIC,20,,,1539,B8,1,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,HEROIC remove Inferno | HEROIC remove Mirage | B8 remove Train | B8 remove Nuke | B8 remove Anubis | HEROIC remove Ancient | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89027,faze-vs-legacy-br-08-06-2025,https://bo3.gg/matches/faze-vs-legacy-br-08-06-2025,2025-06-08T16:53:53.000+00:00,2025-06-08T18:44:06.222+00:00,finished,3,s,1,791,FaZe,22,,,8118,Legacy,14,,,8118,Legacy,0,2,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Legacy remove Train | FaZe remove Inferno | Legacy pick Mirage | FaZe pick Dust2 | FaZe remove Ancient | Legacy remove Anubis | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89026,pain-gaming-vs-virtus-pro-08-06-2025,https://bo3.gg/matches/pain-gaming-vs-virtus-pro-08-06-2025,2025-06-08T17:10:00.000+00:00,2025-06-08T19:42:00.000+00:00,finished,3,s,1,637,paiN,17,,,720,Virtus.pro,None,,,720,Virtus.pro,0,2,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Virtus.pro remove Nuke | paiN remove Train | Virtus.pro pick Dust2 | paiN pick Mirage | paiN remove Inferno | Virtus.pro remove Anubis | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89028,og-vs-falcons-esports-08-06-2025,https://bo3.gg/matches/og-vs-falcons-esports-08-06-2025,2025-06-08T19:00:00.000+00:00,2025-06-08T21:50:00.000+00:00,finished,3,s,1,395,OG,73,,,2713,Falcons,3,,,2713,Falcons,1,2,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Falcons remove Anubis | OG remove Train | Falcons pick Dust2 | OG pick Nuke | OG remove Inferno | Falcons remove Ancient | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89029,mibr-vs-betboom-team-08-06-2025,https://bo3.gg/matches/mibr-vs-betboom-team-08-06-2025,2025-06-08T19:45:00.000+00:00,2025-06-08T21:45:00.000+00:00,finished,3,s,1,755,MIBR,27,,,7498,BetBoom,21,,,755,MIBR,2,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,BetBoom remove Inferno | MIBR remove Dust2 | BetBoom pick Train | MIBR pick Anubis | MIBR remove Mirage | BetBoom remove Ancient | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89030,nemiga-vs-m80-cs-go-09-06-2025,https://bo3.gg/matches/nemiga-vs-m80-cs-go-09-06-2025,2025-06-09T15:00:00.000+00:00,2025-06-09T16:44:10.967+00:00,finished,3,s,1,655,Nemiga,35,,,7430,M80,24,,,655,Nemiga,2,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,M80 remove Train | Nemiga remove Mirage | M80 pick Ancient | Nemiga pick Dust2 | Nemiga remove Anubis | M80 remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89031,tyloo-cs-go-vs-heroic-09-06-2025,https://bo3.gg/matches/tyloo-cs-go-vs-heroic-09-06-2025,2025-06-09T15:00:00.000+00:00,2025-06-09T18:19:48.226+00:00,finished,3,s,1,757,TYLOO,34,,,759,HEROIC,20,,,759,HEROIC,1,2,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,HEROIC remove Inferno | TYLOO remove Dust2 | HEROIC pick Ancient | TYLOO pick Mirage | TYLOO remove Anubis | HEROIC remove Nuke | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89032,pain-gaming-vs-lynn-vision-09-06-2025,https://bo3.gg/matches/pain-gaming-vs-lynn-vision-09-06-2025,2025-06-09T16:50:00.000+00:00,2025-06-09T18:38:37.633+00:00,finished,3,s,1,637,paiN,17,,,476,Lynn Vision,49,,,637,paiN,2,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Lynn Vision remove Mirage | paiN remove Train | Lynn Vision pick Dust2 | paiN pick Nuke | paiN remove Ancient | Lynn Vision remove Inferno | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89033,falcons-esports-vs-mibr-09-06-2025,https://bo3.gg/matches/falcons-esports-vs-mibr-09-06-2025,2025-06-09T18:35:00.000+00:00,2025-06-09T22:29:39.023+00:00,finished,3,s,1,2713,Falcons,3,,,755,MIBR,27,,,755,MIBR,1,2,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,MIBR remove Dust2 | Falcons remove Anubis | MIBR pick Ancient | Falcons pick Nuke | Falcons remove Mirage | MIBR remove Train | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89034,furia-vs-b8-09-06-2025,https://bo3.gg/matches/furia-vs-b8-09-06-2025,2025-06-09T18:43:56.000+00:00,2025-06-09T21:12:31.981+00:00,finished,3,s,1,648,FURIA,10,,,1539,B8,16,,,648,FURIA,2,1,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,B8 remove Nuke | FURIA remove Ancient | B8 pick Mirage | FURIA pick Train | FURIA remove Inferno | B8 remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89035,faze-vs-3dmax-09-06-2025,https://bo3.gg/matches/faze-vs-3dmax-09-06-2025,2025-06-09T22:40:00.000+00:00,2025-06-10T00:39:51.000+00:00,finished,3,s,1,791,FaZe,22,,,696,3DMAX,15,,,696,3DMAX,0,2,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,FaZe remove Train | 3DMAX remove Mirage | FaZe pick Nuke | 3DMAX pick Inferno | 3DMAX remove Ancient | FaZe remove Dust2 | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89036,nemiga-vs-heroic-10-06-2025,https://bo3.gg/matches/nemiga-vs-heroic-10-06-2025,2025-06-10T15:00:00.000+00:00,2025-06-10T17:02:06.564+00:00,finished,3,s,1,655,Nemiga,35,,,759,HEROIC,20,,,655,Nemiga,2,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,HEROIC remove Inferno | Nemiga remove Nuke | HEROIC pick Mirage | Nemiga pick Dust2 | Nemiga remove Anubis | HEROIC remove Ancient | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89037,b8-vs-lynn-vision-10-06-2025,https://bo3.gg/matches/b8-vs-lynn-vision-10-06-2025,2025-06-10T17:30:00.000+00:00,2025-06-10T20:06:34.420+00:00,finished,3,s,1,1539,B8,16,,,476,Lynn Vision,49,,,476,Lynn Vision,1,2,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,Lynn Vision remove Mirage | B8 remove Nuke | Lynn Vision pick Dust2 | B8 pick Ancient | B8 remove Train | Lynn Vision remove Inferno | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89038,faze-vs-mibr-10-06-2025,https://bo3.gg/matches/faze-vs-mibr-10-06-2025,2025-06-10T20:30:00.000+00:00,2025-06-10T22:35:39.138+00:00,finished,3,s,1,791,FaZe,22,,,755,MIBR,27,,,791,FaZe,2,0,4523,BLAST.tv Austin Major 2025 Stage 2,blast-tv-austin-major-2025-stage-2,MIBR remove Dust2 | FaZe remove Train | MIBR pick Anubis | FaZe pick Ancient | FaZe remove Inferno | MIBR remove Mirage | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89039,vitality-vs-legacy-br-12-06-2025,https://bo3.gg/matches/vitality-vs-legacy-br-12-06-2025,2025-06-12T15:00:00.000+00:00,2025-06-12T15:44:34.559+00:00,finished,1,s,1,667,Vitality,1,,,8118,Legacy,14,,,8118,Legacy,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Legacy remove Train | Legacy remove Nuke | Vitality remove Ancient | Vitality remove Mirage | Vitality remove Anubis | Legacy remove Dust2 | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89040,mousesports-vs-virtus-pro-12-06-2025,https://bo3.gg/matches/mousesports-vs-virtus-pro-12-06-2025,2025-06-12T15:00:00.000+00:00,2025-06-12T16:04:28.827+00:00,finished,1,s,1,765,MOUZ,11,,,720,Virtus.pro,None,,,720,Virtus.pro,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Virtus.pro remove Nuke | Virtus.pro remove Ancient | MOUZ remove Anubis | MOUZ remove Dust2 | MOUZ remove Inferno | Virtus.pro remove Train | Mirage left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89042,spirit-vs-pain-gaming-12-06-2025,https://bo3.gg/matches/spirit-vs-pain-gaming-12-06-2025,2025-06-12T15:57:28.000+00:00,2025-06-12T16:38:50.000+00:00,finished,1,s,1,654,Spirit,5,,,637,paiN,17,,,654,Spirit,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,paiN remove Train | paiN remove Ancient | Spirit remove Inferno | Spirit remove Nuke | Spirit remove Anubis | paiN remove Mirage | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89041,g2-vs-3dmax-12-06-2025,https://bo3.gg/matches/g2-vs-3dmax-12-06-2025,2025-06-12T16:05:00.000+00:00,2025-06-12T16:55:31.530+00:00,finished,1,s,1,793,G2,12,,,696,3DMAX,15,,,696,3DMAX,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,3DMAX remove Mirage | 3DMAX remove Ancient | G2 remove Anubis | G2 remove Train | G2 remove Dust2 | 3DMAX remove Inferno | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89044,aurora-gaming-vs-faze-12-06-2025,https://bo3.gg/matches/aurora-gaming-vs-faze-12-06-2025,2025-06-12T16:51:11.000+00:00,2025-06-12T17:40:25.469+00:00,finished,1,s,1,3598,Aurora,9,,,791,FaZe,22,,,3598,Aurora,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,FaZe remove Train | FaZe remove Mirage | Aurora remove Ancient | Aurora remove Nuke | Aurora remove Inferno | FaZe remove Dust2 | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89043,the-mongolz-vs-furia-12-06-2025,https://bo3.gg/matches/the-mongolz-vs-furia-12-06-2025,2025-06-12T17:03:55.000+00:00,2025-06-12T17:57:37.187+00:00,finished,1,s,1,736,The MongolZ,7,,,648,FURIA,10,,,648,FURIA,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,FURIA remove Ancient | FURIA remove Mirage | The MongolZ remove Train | The MongolZ remove Anubis | The MongolZ remove Dust2 | FURIA remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89045,natus-vincere-vs-nemiga-12-06-2025,https://bo3.gg/matches/natus-vincere-vs-nemiga-12-06-2025,2025-06-12T17:49:13.000+00:00,2025-06-12T18:32:08.000+00:00,finished,1,s,1,787,Natus Vincere,2,,,655,Nemiga,35,,,787,Natus Vincere,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Nemiga remove Nuke | Nemiga remove Mirage | Natus Vincere remove Dust2 | Natus Vincere remove Ancient | Natus Vincere remove Anubis | Nemiga remove Inferno | Train left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89046,liquid-vs-lynn-vision-12-06-2025,https://bo3.gg/matches/liquid-vs-lynn-vision-12-06-2025,2025-06-12T18:12:04.000+00:00,2025-06-12T18:55:49.001+00:00,finished,1,s,1,790,Liquid,47,,,476,Lynn Vision,49,,,476,Lynn Vision,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Liquid remove Nuke | Liquid remove Train | Lynn Vision remove Mirage | Lynn Vision remove Ancient | Lynn Vision remove Anubis | Liquid remove Inferno | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89072,aurora-gaming-vs-furia-12-06-2025,https://bo3.gg/matches/aurora-gaming-vs-furia-12-06-2025,2025-06-12T19:35:00.000+00:00,2025-06-12T20:29:11.800+00:00,finished,1,s,1,3598,Aurora,9,,,648,FURIA,10,,,648,FURIA,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,FURIA remove Mirage | FURIA remove Anubis | Aurora remove Train | Aurora remove Nuke | Aurora remove Ancient | FURIA remove Inferno | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89073,virtus-pro-vs-legacy-br-12-06-2025,https://bo3.gg/matches/virtus-pro-vs-legacy-br-12-06-2025,2025-06-12T19:35:00.000+00:00,2025-06-12T20:34:49.390+00:00,finished,1,s,1,720,Virtus.pro,None,,,8118,Legacy,14,,,720,Virtus.pro,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Virtus.pro remove Nuke | Virtus.pro remove Inferno | Legacy remove Train | Legacy remove Dust2 | Legacy remove Anubis | Virtus.pro remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89074,3dmax-vs-natus-vincere-12-06-2025,https://bo3.gg/matches/3dmax-vs-natus-vincere-12-06-2025,2025-06-12T20:38:34.000+00:00,2025-06-12T21:52:09.429+00:00,finished,1,s,1,696,3DMAX,15,,,787,Natus Vincere,2,,,787,Natus Vincere,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Natus Vincere remove Dust2 | Natus Vincere remove Anubis | 3DMAX remove Mirage | 3DMAX remove Ancient | 3DMAX remove Train | Natus Vincere remove Nuke | Inferno left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89047,spirit-vs-lynn-vision-12-06-2025,https://bo3.gg/matches/spirit-vs-lynn-vision-12-06-2025,2025-06-12T20:41:55.000+00:00,2025-06-12T21:28:11.000+00:00,finished,1,s,1,654,Spirit,5,,,476,Lynn Vision,49,,,654,Spirit,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Lynn Vision remove Mirage | Lynn Vision remove Ancient | Spirit remove Anubis | Spirit remove Inferno | Spirit remove Train | Lynn Vision remove Nuke | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89075,mousesports-vs-faze-12-06-2025,https://bo3.gg/matches/mousesports-vs-faze-12-06-2025,2025-06-12T21:38:36.000+00:00,2025-06-12T22:33:39.529+00:00,finished,1,s,1,765,MOUZ,11,,,791,FaZe,22,,,791,FaZe,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,FaZe remove Train | FaZe remove Nuke | MOUZ remove Inferno | MOUZ remove Anubis | MOUZ remove Dust2 | FaZe remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89076,vitality-vs-nemiga-12-06-2025,https://bo3.gg/matches/vitality-vs-nemiga-12-06-2025,2025-06-12T22:03:31.000+00:00,2025-06-12T22:47:11.999+00:00,finished,1,s,1,667,Vitality,1,,,655,Nemiga,35,,,667,Vitality,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,Nemiga remove Nuke | Nemiga remove Inferno | Vitality remove Ancient | Vitality remove Mirage | Vitality remove Train | Nemiga remove Anubis | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89077,the-mongolz-vs-liquid-12-06-2025,https://bo3.gg/matches/the-mongolz-vs-liquid-12-06-2025,2025-06-12T22:44:12.000+00:00,2025-06-12T23:25:39.137+00:00,finished,1,s,1,736,The MongolZ,7,,,790,Liquid,47,,,736,The MongolZ,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,The MongolZ remove Train | The MongolZ remove Anubis | Liquid remove Nuke | Liquid remove Inferno | Liquid remove Dust2 | The MongolZ remove Mirage | Ancient left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89078,g2-vs-pain-gaming-12-06-2025,https://bo3.gg/matches/g2-vs-pain-gaming-12-06-2025,2025-06-12T22:55:00.000+00:00,2025-06-12T23:41:52.340+00:00,finished,1,s,1,793,G2,12,,,637,paiN,17,,,793,G2,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,paiN remove Mirage | paiN remove Ancient | G2 remove Train | G2 remove Nuke | G2 remove Anubis | paiN remove Inferno | Dust2 left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89080,3dmax-vs-vitality-13-06-2025,https://bo3.gg/matches/3dmax-vs-vitality-13-06-2025,2025-06-13T15:00:00.000+00:00,2025-06-13T15:41:45.391+00:00,finished,1,s,1,696,3DMAX,15,,,667,Vitality,1,,,667,Vitality,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,3DMAX remove Mirage | 3DMAX remove Train | Vitality remove Ancient | Vitality remove Anubis | Vitality remove Inferno | 3DMAX remove Dust2 | Nuke left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89079,legacy-br-vs-faze-13-06-2025,https://bo3.gg/matches/legacy-br-vs-faze-13-06-2025,2025-06-13T15:00:00.000+00:00,2025-06-13T15:58:20.013+00:00,finished,1,s,1,8118,Legacy,14,,,791,FaZe,22,,,791,FaZe,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,FaZe remove Inferno | FaZe remove Mirage | Legacy remove Train | Legacy remove Ancient | Legacy remove Dust2 | FaZe remove Nuke | Anubis left over,BO3 match detail endpoint exposes ordered match_maps veto sequence.
blast_austin_major_2025,89082,aurora-gaming-vs-g2-13-06-2025,https://bo3.gg/matches/aurora-gaming-vs-g2-13-06-2025,2025-06-13T15:47:28.000+00:00,2025-06-13T16:29:59.173+00:00,finished,1,s,1,3598,Aurora,9,,,793,G2,12,,,793,G2,0,1,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,G2 removed Train | G2 removed Anubis | Aurora removed Ancient | Aurora removed Dust2 | Aurora removed Mirage | G2 removed Nuke | Inferno was left over,HLTV match page supplement: https://www.hltv.org/matches/2382598/aurora-vs-g2-blasttv-austin-major-2025
blast_austin_major_2025,89081,the-mongolz-vs-lynn-vision-13-06-2025,https://bo3.gg/matches/the-mongolz-vs-lynn-vision-13-06-2025,2025-06-13T16:03:58.000+00:00,2025-06-13T16:50:41.023+00:00,finished,1,s,1,736,The MongolZ,7,,,476,Lynn Vision,49,,,736,The MongolZ,1,0,4524,BLAST.tv Austin Major 2025,blast-tv-austin-major-2025,The MongolZ removed Train | The MongolZ removed Anubis | Lynn Vision removed Mirage | Lynn Vision removed Ancient | Lynn Vision removed Inferno | The MongolZ removed Dust2 | Nuke was left over,HLTV match page supplement: https://www.hltv.org/matches/2382599/the-mongolz-vs-lynn-vision-blasttv-austin-major-2025
